Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.log'
lr=0.005
lr_bert=0.005
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           2999 |          33.82 |          94.67 |          72.02 |          76.78 
           3000 |          30.75 |          94.65 |          72.11 |          76.65 
           3001 |          29.57 |          94.65 |          72.02 |          76.83 
           3002 |          30.58 |          94.72 |          71.91 |          76.92 
           3003 |          31.60 |          94.71 |          71.97 |          76.81 
           3004 |          29.18 |          94.79 |          72.11 |          76.86 
           3005 |          31.97 |          94.67 |          72.11 |          76.94 
           3006 |          31.07 |          94.72 |          72.10 |          76.83 
           3007 |          34.72 |          94.76 |          71.83 |          76.84 
           3008 |          37.48 |          94.69 |          71.72 |          76.71 
           3009 |          32.91 |          94.71 |          71.98 |          76.74 
           3010 |          33.68 |          94.68 |          71.69 |          76.82 
           3011 |          34.42 |          94.78 |          71.71 |          76.80 
           3012 |          32.20 |          94.74 |          71.82 |          76.78 
           3013 |          31.78 |          94.68 |          71.84 |          76.89 
           3014 |          31.89 |          94.65 |          71.72 |          76.92 
           3015 |          30.12 |          94.72 |          71.82 |          76.84 
           3016 |          32.24 |          94.65 |          71.69 |          76.79 
           3017 |          31.19 |          94.55 |          71.62 |          76.73 
           3018 |          31.53 |          94.62 |          71.54 |          76.69 
           3019 |          29.86 |          94.69 |          71.58 |          76.72 
           3020 |          29.73 |          94.65 |          71.96 |          76.86 
           3021 |          32.32 |          94.60 |          71.84 |          76.85 
           3022 |          30.64 |          94.61 |          71.95 |          76.71 
           3023 |          29.99 |          94.68 |          71.82 |          76.73 
           3024 |          33.72 |          94.74 |          71.94 |          76.74 
           3025 |          35.01 |          94.71 |          72.23 |          76.97 
           3026 |          33.26 |          94.77 |          71.99 |          76.84 
           3027 |          25.36 |          94.75 |          71.98 |          76.67 
           3028 |          32.40 |          94.71 |          71.81 |          76.65 
           3029 |          31.31 |          94.73 |          71.70 |          76.78 
           3030 |          33.07 |          94.70 |          71.82 |          76.79 
           3031 |          32.99 |          94.67 |          71.79 |          76.95 
           3032 |          33.76 |          94.79 |          71.96 |          76.72 
           3033 |          31.65 |          94.83 |          72.17 |          76.69 
           3034 |          31.84 |          94.74 |          72.14 |          76.87 
           3035 |          28.22 |          94.73 |          72.25 |          76.86 
           3036 |          34.93 |          94.75 |          72.19 |          76.80 
           3037 |          30.98 |          94.86 |          72.11 |          76.83 
           3038 |          34.86 |          94.83 |          71.89 |          76.89 
           3039 |          29.59 |          94.76 |          72.22 |          76.88 
           3040 |          35.18 |          94.82 |          72.02 |          76.85 
           3041 |          30.68 |          94.85 |          72.01 |          76.85 
           3042 |          28.81 |          94.81 |          72.05 |          76.87 
           3043 |          26.61 |          94.71 |          72.12 |          76.97 
           3044 |          34.83 |          94.78 |          71.73 |          76.66 
           3045 |          32.12 |          94.78 |          71.83 |          76.66 
           3046 |          30.03 |          94.75 |          71.83 |          76.84 
           3047 |          33.29 |          94.74 |          71.78 |          76.84 
           3048 |          30.30 |          94.75 |          71.67 |          76.85 
           3049 |          32.98 |          94.82 |          71.85 |          76.76 
           3050 |          32.13 |          94.90 |          71.87 |          76.86 
           3051 |          34.61 |          94.87 |          72.01 |          76.94 
           3052 |          29.66 |          94.75 |          72.11 |          77.10 
           3053 |          31.08 |          94.80 |          71.87 |          76.67 
           3054 |          31.70 |          94.74 |          71.75 |          76.73 
           3055 |          33.69 |          94.80 |          71.79 |          76.77 
           3056 |          32.15 |          94.82 |          71.64 |          76.68 
           3057 |          31.25 |          94.78 |          71.79 |          76.74 
           3058 |          33.01 |          94.78 |          71.70 |          76.75 
           3059 |          31.16 |          94.74 |          71.69 |          76.84 
           3060 |          32.25 |          94.67 |          71.84 |          76.93 
           3061 |          35.54 |          94.71 |          71.79 |          77.01 
           3062 |          32.65 |          94.72 |          71.75 |          76.85 
           3063 |          31.56 |          94.66 |          72.13 |          76.81 
           3064 |          30.05 |          94.59 |          72.29 |          76.93 
           3065 |          29.74 |          94.67 |          72.31 |          77.10 
           3066 |          30.75 |          94.66 |          72.43 |          77.15 
           3067 |          29.06 |          94.71 |          72.18 |          77.09 
           3068 |          32.80 |          94.69 |          71.95 |          77.09 
           3069 |          28.75 |          94.71 |          72.08 |          77.02 
           3070 |          34.19 |          94.72 |          71.91 |          77.02 
           3071 |          33.57 |          94.73 |          71.88 |          76.91 
           3072 |          30.49 |          94.70 |          72.04 |          76.87 
           3073 |          32.77 |          94.68 |          71.73 |          76.84 
           3074 |          30.26 |          94.75 |          71.99 |          77.02 
